Project-Number,Name,Lat,Lng,Weather_Date,Weather_Type
23-006,HME ERECTION 23-005 ADAL FLIGHT SIMULATOR,44.1521528,-103.0731459,2024-01-08 09:00:00,Extreme Low Temperature
23-006,HME ERECTION 23-005 ADAL FLIGHT SIMULATOR,44.1521528,-103.0731459,2024-01-08 12:00:00,good weather
23-006,HME ERECTION 23-005 ADAL FLIGHT SIMULATOR,44.1521528,-103.0731459,2024-01-08 15:00:00,good weather
23-006,HME ERECTION 23-005 ADAL FLIGHT SIMULATOR,44.1521528,-103.0731459,2024-01-08 18:00:00,Extreme Low Temperature
23-006,HME ERECTION 23-005 ADAL FLIGHT SIMULATOR,44.1521528,-103.0731459,2024-01-09 06:00:00,Extreme Low Temperature
23-006,HME ERECTION 23-005 ADAL FLIGHT SIMULATOR,44.1521528,-103.0731459,2024-01-09 09:00:00,Extreme Low Temperature
23-006,HME ERECTION 23-005 ADAL FLIGHT SIMULATOR,44.1521528,-103.0731459,2024-01-09 12:00:00,good weather
23-006,HME ERECTION 23-005 ADAL FLIGHT SIMULATOR,44.1521528,-103.0731459,2024-01-09 15:00:00,good weather
23-006,HME ERECTION 23-005 ADAL FLIGHT SIMULATOR,44.1521528,-103.0731459,2024-01-09 18:00:00,good weather
23-009,Ford KCAP Air Tempering,39.0997265,-94.5785667,2024-01-05 06:00:00,good weather
23-009,Ford KCAP Air Tempering,39.0997265,-94.5785667,2024-01-05 09:00:00,Snow
23-009,Ford KCAP Air Tempering,39.0997265,-94.5785667,2024-01-05 12:00:00,Snow
23-009,Ford KCAP Air Tempering,39.0997265,-94.5785667,2024-01-05 15:00:00,Snow
23-009,Ford KCAP Air Tempering,39.0997265,-94.5785667,2024-01-05 18:00:00,Snow
23-009,Ford KCAP Air Tempering,39.0997265,-94.5785667,2024-01-06 06:00:00,good weather
23-009,Ford KCAP Air Tempering,39.0997265,-94.5785667,2024-01-06 09:00:00,good weather
23-009,Ford KCAP Air Tempering,39.0997265,-94.5785667,2024-01-06 12:00:00,good weather
23-009,Ford KCAP Air Tempering,39.0997265,-94.5785667,2024-01-06 15:00:00,good weather
23-009,Ford KCAP Air Tempering,39.0997265,-94.5785667,2024-01-06 18:00:00,good weather
23-009,Ford KCAP Air Tempering,39.0997265,-94.5785667,2024-01-07 06:00:00,good weather
23-009,Ford KCAP Air Tempering,39.0997265,-94.5785667,2024-01-07 09:00:00,good weather
23-009,Ford KCAP Air Tempering,39.0997265,-94.5785667,2024-01-07 12:00:00,good weather
23-009,Ford KCAP Air Tempering,39.0997265,-94.5785667,2024-01-07 15:00:00,good weather
23-009,Ford KCAP Air Tempering,39.0997265,-94.5785667,2024-01-07 18:00:00,good weather
23-009,Ford KCAP Air Tempering,39.0997265,-94.5785667,2024-01-08 06:00:00,good weather
23-009,Ford KCAP Air Tempering,39.0997265,-94.5785667,2024-01-08 09:00:00,Rain
23-009,Ford KCAP Air Tempering,39.0997265,-94.5785667,2024-01-08 12:00:00,Rain
23-009,Ford KCAP Air Tempering,39.0997265,-94.5785667,2024-01-08 15:00:00,Rain
23-009,Ford KCAP Air Tempering,39.0997265,-94.5785667,2024-01-08 18:00:00,Snow
23-009,Ford KCAP Air Tempering,39.0997265,-94.5785667,2024-01-09 06:00:00,Snow
23-009,Ford KCAP Air Tempering,39.0997265,-94.5785667,2024-01-09 09:00:00,High Wind
23-009,Ford KCAP Air Tempering,39.0997265,-94.5785667,2024-01-09 12:00:00,High Wind
23-009,Ford KCAP Air Tempering,39.0997265,-94.5785667,2024-01-09 15:00:00,High Wind
23-009,Ford KCAP Air Tempering,39.0997265,-94.5785667,2024-01-09 18:00:00,High Wind
23-011,NNS - SMAF Office and Misc Steel,37.0060497,-76.4470963,2024-01-05 06:00:00,good weather
23-011,NNS - SMAF Office and Misc Steel,37.0060497,-76.4470963,2024-01-05 09:00:00,good weather
23-011,NNS - SMAF Office and Misc Steel,37.0060497,-76.4470963,2024-01-05 12:00:00,good weather
23-011,NNS - SMAF Office and Misc Steel,37.0060497,-76.4470963,2024-01-05 15:00:00,good weather
23-011,NNS - SMAF Office and Misc Steel,37.0060497,-76.4470963,2024-01-05 18:00:00,good weather
23-011,NNS - SMAF Office and Misc Steel,37.0060497,-76.4470963,2024-01-06 06:00:00,good weather
23-011,NNS - SMAF Office and Misc Steel,37.0060497,-76.4470963,2024-01-06 09:00:00,Rain
23-011,NNS - SMAF Office and Misc Steel,37.0060497,-76.4470963,2024-01-06 12:00:00,Rain
23-011,NNS - SMAF Office and Misc Steel,37.0060497,-76.4470963,2024-01-06 15:00:00,Rain
23-011,NNS - SMAF Office and Misc Steel,37.0060497,-76.4470963,2024-01-06 18:00:00,Rain
23-011,NNS - SMAF Office and Misc Steel,37.0060497,-76.4470963,2024-01-07 06:00:00,good weather
23-011,NNS - SMAF Office and Misc Steel,37.0060497,-76.4470963,2024-01-07 09:00:00,Rain
23-011,NNS - SMAF Office and Misc Steel,37.0060497,-76.4470963,2024-01-07 12:00:00,High Wind
23-011,NNS - SMAF Office and Misc Steel,37.0060497,-76.4470963,2024-01-07 15:00:00,High Wind
23-011,NNS - SMAF Office and Misc Steel,37.0060497,-76.4470963,2024-01-07 18:00:00,High Wind
23-011,NNS - SMAF Office and Misc Steel,37.0060497,-76.4470963,2024-01-08 06:00:00,good weather
23-011,NNS - SMAF Office and Misc Steel,37.0060497,-76.4470963,2024-01-08 09:00:00,High Wind
23-011,NNS - SMAF Office and Misc Steel,37.0060497,-76.4470963,2024-01-08 12:00:00,good weather
23-011,NNS - SMAF Office and Misc Steel,37.0060497,-76.4470963,2024-01-08 15:00:00,good weather
23-011,NNS - SMAF Office and Misc Steel,37.0060497,-76.4470963,2024-01-08 18:00:00,good weather
23-011,NNS - SMAF Office and Misc Steel,37.0060497,-76.4470963,2024-01-09 06:00:00,good weather
23-011,NNS - SMAF Office and Misc Steel,37.0060497,-76.4470963,2024-01-09 09:00:00,good weather
23-011,NNS - SMAF Office and Misc Steel,37.0060497,-76.4470963,2024-01-09 12:00:00,Rain
23-011,NNS - SMAF Office and Misc Steel,37.0060497,-76.4470963,2024-01-09 15:00:00,Rain
23-011,NNS - SMAF Office and Misc Steel,37.0060497,-76.4470963,2024-01-09 18:00:00,Rain
23-012,Papillion Creek WRRF Biosolids & Energy Improvements,41.079157,-95.88060399999999,2024-01-05 06:00:00,good weather
23-012,Papillion Creek WRRF Biosolids & Energy Improvements,41.079157,-95.88060399999999,2024-01-05 09:00:00,good weather
23-012,Papillion Creek WRRF Biosolids & Energy Improvements,41.079157,-95.88060399999999,2024-01-05 12:00:00,good weather
23-012,Papillion Creek WRRF Biosolids & Energy Improvements,41.079157,-95.88060399999999,2024-01-05 15:00:00,good weather
23-012,Papillion Creek WRRF Biosolids & Energy Improvements,41.079157,-95.88060399999999,2024-01-05 18:00:00,Snow
23-012,Papillion Creek WRRF Biosolids & Energy Improvements,41.079157,-95.88060399999999,2024-01-06 06:00:00,good weather
23-012,Papillion Creek WRRF Biosolids & Energy Improvements,41.079157,-95.88060399999999,2024-01-06 09:00:00,good weather
23-012,Papillion Creek WRRF Biosolids & Energy Improvements,41.079157,-95.88060399999999,2024-01-06 12:00:00,good weather
23-012,Papillion Creek WRRF Biosolids & Energy Improvements,41.079157,-95.88060399999999,2024-01-06 15:00:00,good weather
23-012,Papillion Creek WRRF Biosolids & Energy Improvements,41.079157,-95.88060399999999,2024-01-06 18:00:00,good weather
23-012,Papillion Creek WRRF Biosolids & Energy Improvements,41.079157,-95.88060399999999,2024-01-07 06:00:00,good weather
23-012,Papillion Creek WRRF Biosolids & Energy Improvements,41.079157,-95.88060399999999,2024-01-07 09:00:00,good weather
23-012,Papillion Creek WRRF Biosolids & Energy Improvements,41.079157,-95.88060399999999,2024-01-07 12:00:00,good weather
23-012,Papillion Creek WRRF Biosolids & Energy Improvements,41.079157,-95.88060399999999,2024-01-07 15:00:00,good weather
23-012,Papillion Creek WRRF Biosolids & Energy Improvements,41.079157,-95.88060399999999,2024-01-07 18:00:00,good weather
23-012,Papillion Creek WRRF Biosolids & Energy Improvements,41.079157,-95.88060399999999,2024-01-08 06:00:00,good weather
23-012,Papillion Creek WRRF Biosolids & Energy Improvements,41.079157,-95.88060399999999,2024-01-08 09:00:00,good weather
23-012,Papillion Creek WRRF Biosolids & Energy Improvements,41.079157,-95.88060399999999,2024-01-08 12:00:00,good weather
23-012,Papillion Creek WRRF Biosolids & Energy Improvements,41.079157,-95.88060399999999,2024-01-08 15:00:00,Snow
23-012,Papillion Creek WRRF Biosolids & Energy Improvements,41.079157,-95.88060399999999,2024-01-08 18:00:00,Snow
23-012,Papillion Creek WRRF Biosolids & Energy Improvements,41.079157,-95.88060399999999,2024-01-09 06:00:00,Snow
23-012,Papillion Creek WRRF Biosolids & Energy Improvements,41.079157,-95.88060399999999,2024-01-09 09:00:00,Snow
23-012,Papillion Creek WRRF Biosolids & Energy Improvements,41.079157,-95.88060399999999,2024-01-09 12:00:00,High Wind
23-012,Papillion Creek WRRF Biosolids & Energy Improvements,41.079157,-95.88060399999999,2024-01-09 15:00:00,High Wind
23-012,Papillion Creek WRRF Biosolids & Energy Improvements,41.079157,-95.88060399999999,2024-01-09 18:00:00,good weather
23-013,Superstition Area Water Plant,33.3719568,-111.5641109,2024-01-05 06:00:00,good weather
23-013,Superstition Area Water Plant,33.3719568,-111.5641109,2024-01-05 09:00:00,good weather
23-013,Superstition Area Water Plant,33.3719568,-111.5641109,2024-01-05 12:00:00,good weather
23-013,Superstition Area Water Plant,33.3719568,-111.5641109,2024-01-05 15:00:00,good weather
23-013,Superstition Area Water Plant,33.3719568,-111.5641109,2024-01-05 18:00:00,good weather
23-013,Superstition Area Water Plant,33.3719568,-111.5641109,2024-01-06 06:00:00,good weather
23-013,Superstition Area Water Plant,33.3719568,-111.5641109,2024-01-06 09:00:00,good weather
23-013,Superstition Area Water Plant,33.3719568,-111.5641109,2024-01-06 12:00:00,good weather
23-013,Superstition Area Water Plant,33.3719568,-111.5641109,2024-01-06 15:00:00,good weather
23-013,Superstition Area Water Plant,33.3719568,-111.5641109,2024-01-06 18:00:00,good weather
23-013,Superstition Area Water Plant,33.3719568,-111.5641109,2024-01-07 06:00:00,good weather
23-013,Superstition Area Water Plant,33.3719568,-111.5641109,2024-01-07 09:00:00,good weather
23-013,Superstition Area Water Plant,33.3719568,-111.5641109,2024-01-07 12:00:00,Rain
23-013,Superstition Area Water Plant,33.3719568,-111.5641109,2024-01-07 15:00:00,Rain
23-013,Superstition Area Water Plant,33.3719568,-111.5641109,2024-01-07 18:00:00,Rain
23-013,Superstition Area Water Plant,33.3719568,-111.5641109,2024-01-08 06:00:00,good weather
23-013,Superstition Area Water Plant,33.3719568,-111.5641109,2024-01-08 09:00:00,good weather
23-013,Superstition Area Water Plant,33.3719568,-111.5641109,2024-01-08 12:00:00,good weather
23-013,Superstition Area Water Plant,33.3719568,-111.5641109,2024-01-08 15:00:00,good weather
23-013,Superstition Area Water Plant,33.3719568,-111.5641109,2024-01-08 18:00:00,good weather
23-013,Superstition Area Water Plant,33.3719568,-111.5641109,2024-01-09 06:00:00,good weather
23-013,Superstition Area Water Plant,33.3719568,-111.5641109,2024-01-09 09:00:00,good weather
23-013,Superstition Area Water Plant,33.3719568,-111.5641109,2024-01-09 12:00:00,good weather
23-013,Superstition Area Water Plant,33.3719568,-111.5641109,2024-01-09 15:00:00,good weather
23-013,Superstition Area Water Plant,33.3719568,-111.5641109,2024-01-09 18:00:00,good weather
23-014,Pauline Central Primary School Addition & Renovation,38.9468338,-95.69783950000001,2024-01-05 06:00:00,good weather
23-014,Pauline Central Primary School Addition & Renovation,38.9468338,-95.69783950000001,2024-01-05 09:00:00,Snow
23-014,Pauline Central Primary School Addition & Renovation,38.9468338,-95.69783950000001,2024-01-05 12:00:00,Snow
23-014,Pauline Central Primary School Addition & Renovation,38.9468338,-95.69783950000001,2024-01-05 15:00:00,Snow
23-014,Pauline Central Primary School Addition & Renovation,38.9468338,-95.69783950000001,2024-01-05 18:00:00,Snow
23-014,Pauline Central Primary School Addition & Renovation,38.9468338,-95.69783950000001,2024-01-06 06:00:00,good weather
23-014,Pauline Central Primary School Addition & Renovation,38.9468338,-95.69783950000001,2024-01-06 09:00:00,good weather
23-014,Pauline Central Primary School Addition & Renovation,38.9468338,-95.69783950000001,2024-01-06 12:00:00,good weather
23-014,Pauline Central Primary School Addition & Renovation,38.9468338,-95.69783950000001,2024-01-06 15:00:00,good weather
23-014,Pauline Central Primary School Addition & Renovation,38.9468338,-95.69783950000001,2024-01-06 18:00:00,good weather
23-014,Pauline Central Primary School Addition & Renovation,38.9468338,-95.69783950000001,2024-01-07 06:00:00,good weather
23-014,Pauline Central Primary School Addition & Renovation,38.9468338,-95.69783950000001,2024-01-07 09:00:00,good weather
23-014,Pauline Central Primary School Addition & Renovation,38.9468338,-95.69783950000001,2024-01-07 12:00:00,good weather
23-014,Pauline Central Primary School Addition & Renovation,38.9468338,-95.69783950000001,2024-01-07 15:00:00,good weather
23-014,Pauline Central Primary School Addition & Renovation,38.9468338,-95.69783950000001,2024-01-07 18:00:00,good weather
23-014,Pauline Central Primary School Addition & Renovation,38.9468338,-95.69783950000001,2024-01-08 06:00:00,good weather
23-014,Pauline Central Primary School Addition & Renovation,38.9468338,-95.69783950000001,2024-01-08 09:00:00,High Wind
23-014,Pauline Central Primary School Addition & Renovation,38.9468338,-95.69783950000001,2024-01-08 12:00:00,Rain
23-014,Pauline Central Primary School Addition & Renovation,38.9468338,-95.69783950000001,2024-01-08 15:00:00,Snow
23-014,Pauline Central Primary School Addition & Renovation,38.9468338,-95.69783950000001,2024-01-08 18:00:00,Snow
23-014,Pauline Central Primary School Addition & Renovation,38.9468338,-95.69783950000001,2024-01-09 06:00:00,Snow
23-014,Pauline Central Primary School Addition & Renovation,38.9468338,-95.69783950000001,2024-01-09 09:00:00,High Wind
23-014,Pauline Central Primary School Addition & Renovation,38.9468338,-95.69783950000001,2024-01-09 12:00:00,High Wind
23-014,Pauline Central Primary School Addition & Renovation,38.9468338,-95.69783950000001,2024-01-09 15:00:00,High Wind
23-014,Pauline Central Primary School Addition & Renovation,38.9468338,-95.69783950000001,2024-01-09 18:00:00,High Wind
23-017,VANDERBILT BASKETBALL PRACTICE FACILITY,36.1523805,-86.7893889,2024-01-05 06:00:00,good weather
23-017,VANDERBILT BASKETBALL PRACTICE FACILITY,36.1523805,-86.7893889,2024-01-05 09:00:00,good weather
23-017,VANDERBILT BASKETBALL PRACTICE FACILITY,36.1523805,-86.7893889,2024-01-05 12:00:00,good weather
23-017,VANDERBILT BASKETBALL PRACTICE FACILITY,36.1523805,-86.7893889,2024-01-05 15:00:00,good weather
23-017,VANDERBILT BASKETBALL PRACTICE FACILITY,36.1523805,-86.7893889,2024-01-05 18:00:00,good weather
23-017,VANDERBILT BASKETBALL PRACTICE FACILITY,36.1523805,-86.7893889,2024-01-06 06:00:00,Rain
23-017,VANDERBILT BASKETBALL PRACTICE FACILITY,36.1523805,-86.7893889,2024-01-06 09:00:00,Rain
23-017,VANDERBILT BASKETBALL PRACTICE FACILITY,36.1523805,-86.7893889,2024-01-06 12:00:00,Rain
23-017,VANDERBILT BASKETBALL PRACTICE FACILITY,36.1523805,-86.7893889,2024-01-06 15:00:00,good weather
23-017,VANDERBILT BASKETBALL PRACTICE FACILITY,36.1523805,-86.7893889,2024-01-06 18:00:00,Rain
23-017,VANDERBILT BASKETBALL PRACTICE FACILITY,36.1523805,-86.7893889,2024-01-07 06:00:00,Rain
23-017,VANDERBILT BASKETBALL PRACTICE FACILITY,36.1523805,-86.7893889,2024-01-07 09:00:00,good weather
23-017,VANDERBILT BASKETBALL PRACTICE FACILITY,36.1523805,-86.7893889,2024-01-07 12:00:00,good weather
23-017,VANDERBILT BASKETBALL PRACTICE FACILITY,36.1523805,-86.7893889,2024-01-07 15:00:00,good weather
23-017,VANDERBILT BASKETBALL PRACTICE FACILITY,36.1523805,-86.7893889,2024-01-07 18:00:00,good weather
23-017,VANDERBILT BASKETBALL PRACTICE FACILITY,36.1523805,-86.7893889,2024-01-08 06:00:00,good weather
23-017,VANDERBILT BASKETBALL PRACTICE FACILITY,36.1523805,-86.7893889,2024-01-08 09:00:00,good weather
23-017,VANDERBILT BASKETBALL PRACTICE FACILITY,36.1523805,-86.7893889,2024-01-08 12:00:00,good weather
23-017,VANDERBILT BASKETBALL PRACTICE FACILITY,36.1523805,-86.7893889,2024-01-08 15:00:00,good weather
23-017,VANDERBILT BASKETBALL PRACTICE FACILITY,36.1523805,-86.7893889,2024-01-08 18:00:00,good weather
23-017,VANDERBILT BASKETBALL PRACTICE FACILITY,36.1523805,-86.7893889,2024-01-09 06:00:00,Rain
23-017,VANDERBILT BASKETBALL PRACTICE FACILITY,36.1523805,-86.7893889,2024-01-09 09:00:00,Rain
23-017,VANDERBILT BASKETBALL PRACTICE FACILITY,36.1523805,-86.7893889,2024-01-09 12:00:00,Rain
23-017,VANDERBILT BASKETBALL PRACTICE FACILITY,36.1523805,-86.7893889,2024-01-09 15:00:00,Rain
23-017,VANDERBILT BASKETBALL PRACTICE FACILITY,36.1523805,-86.7893889,2024-01-09 18:00:00,good weather
23-019,HARRIS FAB 100X200 SHOP ADDITION - PEMB,39.0928116,-95.65944879999999,2024-01-05 06:00:00,good weather
23-019,HARRIS FAB 100X200 SHOP ADDITION - PEMB,39.0928116,-95.65944879999999,2024-01-05 09:00:00,good weather
23-019,HARRIS FAB 100X200 SHOP ADDITION - PEMB,39.0928116,-95.65944879999999,2024-01-05 12:00:00,Snow
23-019,HARRIS FAB 100X200 SHOP ADDITION - PEMB,39.0928116,-95.65944879999999,2024-01-05 15:00:00,Snow
23-019,HARRIS FAB 100X200 SHOP ADDITION - PEMB,39.0928116,-95.65944879999999,2024-01-05 18:00:00,Snow
23-019,HARRIS FAB 100X200 SHOP ADDITION - PEMB,39.0928116,-95.65944879999999,2024-01-06 06:00:00,good weather
23-019,HARRIS FAB 100X200 SHOP ADDITION - PEMB,39.0928116,-95.65944879999999,2024-01-06 09:00:00,good weather
23-019,HARRIS FAB 100X200 SHOP ADDITION - PEMB,39.0928116,-95.65944879999999,2024-01-06 12:00:00,good weather
23-019,HARRIS FAB 100X200 SHOP ADDITION - PEMB,39.0928116,-95.65944879999999,2024-01-06 15:00:00,good weather
23-019,HARRIS FAB 100X200 SHOP ADDITION - PEMB,39.0928116,-95.65944879999999,2024-01-06 18:00:00,good weather
23-019,HARRIS FAB 100X200 SHOP ADDITION - PEMB,39.0928116,-95.65944879999999,2024-01-07 06:00:00,good weather
23-019,HARRIS FAB 100X200 SHOP ADDITION - PEMB,39.0928116,-95.65944879999999,2024-01-07 09:00:00,good weather
23-019,HARRIS FAB 100X200 SHOP ADDITION - PEMB,39.0928116,-95.65944879999999,2024-01-07 12:00:00,good weather
23-019,HARRIS FAB 100X200 SHOP ADDITION - PEMB,39.0928116,-95.65944879999999,2024-01-07 15:00:00,good weather
23-019,HARRIS FAB 100X200 SHOP ADDITION - PEMB,39.0928116,-95.65944879999999,2024-01-07 18:00:00,good weather
23-019,HARRIS FAB 100X200 SHOP ADDITION - PEMB,39.0928116,-95.65944879999999,2024-01-08 06:00:00,good weather
23-019,HARRIS FAB 100X200 SHOP ADDITION - PEMB,39.0928116,-95.65944879999999,2024-01-08 09:00:00,High Wind
23-019,HARRIS FAB 100X200 SHOP ADDITION - PEMB,39.0928116,-95.65944879999999,2024-01-08 12:00:00,Snow
23-019,HARRIS FAB 100X200 SHOP ADDITION - PEMB,39.0928116,-95.65944879999999,2024-01-08 15:00:00,Snow
23-019,HARRIS FAB 100X200 SHOP ADDITION - PEMB,39.0928116,-95.65944879999999,2024-01-08 18:00:00,Snow
23-019,HARRIS FAB 100X200 SHOP ADDITION - PEMB,39.0928116,-95.65944879999999,2024-01-09 06:00:00,Snow
23-019,HARRIS FAB 100X200 SHOP ADDITION - PEMB,39.0928116,-95.65944879999999,2024-01-09 09:00:00,High Wind
23-019,HARRIS FAB 100X200 SHOP ADDITION - PEMB,39.0928116,-95.65944879999999,2024-01-09 12:00:00,High Wind
23-019,HARRIS FAB 100X200 SHOP ADDITION - PEMB,39.0928116,-95.65944879999999,2024-01-09 15:00:00,High Wind
23-019,HARRIS FAB 100X200 SHOP ADDITION - PEMB,39.0928116,-95.65944879999999,2024-01-09 18:00:00,High Wind
23-022,Salina WWTP,38.8533233,-97.56985859999999,2024-01-05 06:00:00,good weather
23-022,Salina WWTP,38.8533233,-97.56985859999999,2024-01-05 09:00:00,Snow
23-022,Salina WWTP,38.8533233,-97.56985859999999,2024-01-05 12:00:00,Snow
23-022,Salina WWTP,38.8533233,-97.56985859999999,2024-01-05 15:00:00,Snow
23-022,Salina WWTP,38.8533233,-97.56985859999999,2024-01-05 18:00:00,good weather
23-022,Salina WWTP,38.8533233,-97.56985859999999,2024-01-06 06:00:00,good weather
23-022,Salina WWTP,38.8533233,-97.56985859999999,2024-01-06 09:00:00,good weather
23-022,Salina WWTP,38.8533233,-97.56985859999999,2024-01-06 12:00:00,good weather
23-022,Salina WWTP,38.8533233,-97.56985859999999,2024-01-06 15:00:00,good weather
23-022,Salina WWTP,38.8533233,-97.56985859999999,2024-01-06 18:00:00,good weather
23-022,Salina WWTP,38.8533233,-97.56985859999999,2024-01-07 06:00:00,good weather
23-022,Salina WWTP,38.8533233,-97.56985859999999,2024-01-07 09:00:00,good weather
23-022,Salina WWTP,38.8533233,-97.56985859999999,2024-01-07 12:00:00,good weather
23-022,Salina WWTP,38.8533233,-97.56985859999999,2024-01-07 15:00:00,good weather
